SourceRow,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineAmount,Year,Month,HasCustomerID,TransactionType,ItemType
277188,561094,23199,JUMBO BAG APPLES,10,2011-07-25 10:04:00,2.08,12474,Germany,20.8,2011,2011-07,True,Sale,Merchandise
277237,561097,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-07-25 10:47:00,3.95,15981,United Kingdom,15.8,2011,2011-07,True,Sale,Merchandise
277379,561106,21935,SUKI  SHOULDER BAG,10,2011-07-25 11:37:00,1.65,14246,United Kingdom,16.5,2011,2011-07,True,Sale,Merchandise
277393,561109,20685,DOORMAT RED RETROSPOT,10,2011-07-25 11:43:00,6.75,15218,United Kingdom,67.5,2011,2011-07,True,Sale,Merchandise
277811,561195,22630,DOLLY GIRL LUNCH BOX,4,2011-07-25 13:57:00,1.95,14796,United Kingdom,7.8,2011,2011-07,True,Sale,Merchandise
278095,561209,20718,RED RETROSPOT SHOPPER BAG,1,2011-07-25 16:57:00,2.46,,United Kingdom,2.46,2011,2011-07,False,Sale,Merchandise
278748,561217,90013B,BLACK VINTAGE EARRINGS,1,2011-07-25 17:09:00,4.15,,United Kingdom,4.15,2011,2011-07,False,Sale,Merchandise
278761,561218,15036,ASSORTED COLOURS SILK FAN,8,2011-07-25 17:11:00,1.63,,United Kingdom,13.04,2011,2011-07,False,Sale,Merchandise
278954,561220,22972,CHILDREN'S SPACEBOY MUG,12,2011-07-26 09:20:00,1.65,17734,United Kingdom,19.799999999999997,2011,2011-07,True,Sale,Merchandise
279176,561243,23209,LUNCH BAG DOILEY PATTERN,1,2011-07-26 11:24:00,1.65,,United Kingdom,1.65,2011,2011-07,False,Sale,Merchandise
279454,561324,21845,DAIRY MAID STRIPE MUG,36,2011-07-26 13:45:00,0.79,14414,United Kingdom,28.44,2011,2011-07,True,Sale,Merchandise
280268,561388,23229,VINTAGE DONKEY TAIL GAME,36,2011-07-27 09:32:00,3.39,12753,Japan,122.04,2011,2011-07,True,Sale,Merchandise
280419,561398,20726,LUNCH BAG WOODLAND,10,2011-07-27 10:52:00,1.65,16767,United Kingdom,16.5,2011,2011-07,True,Sale,Merchandise
281124,561513,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-07-27 15:12:00,1.63,,United Kingdom,1.63,2011,2011-07,False,Sale,Merchandise
281579,561542,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-07-28 10:09:00,1.25,15105,United Kingdom,15.0,2011,2011-07,True,Sale,Merchandise
281783,561600,23307,SET OF 60 PANTRY DESIGN CAKE CASES,3,2011-07-28 11:29:00,0.55,15861,United Kingdom,1.6500000000000001,2011,2011-07,True,Sale,Merchandise
282191,561627,22077,6 RIBBONS RUSTIC CHARM,12,2011-07-28 14:08:00,1.65,12453,Austria,19.799999999999997,2011,2011-07,True,Sale,Merchandise
282380,561645,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,200,2011-07-28 15:16:00,2.55,14911,EIRE,509.99999999999994,2011,2011-07,True,Sale,Merchandise
282404,561647,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,48,2011-07-28 15:20:00,1.85,13340,United Kingdom,88.80000000000001,2011,2011-07,True,Sale,Merchandise
282653,561652,84847,,2,2011-07-28 15:50:00,0.0,,United Kingdom,0.0,2011,2011-07,False,ZeroPrice,Merchandise
283195,561698,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-07-29 10:21:00,0.65,15974,United Kingdom,10.4,2011,2011-07,True,Sale,Merchandise
283605,561794,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-29 13:11:00,2.08,12921,United Kingdom,20.8,2011,2011-07,True,Sale,Merchandise
284050,561820,23250,VINTAGE RED TRIM ENAMEL BOWL,5,2011-07-29 16:00:00,2.46,,United Kingdom,12.3,2011,2011-07,False,Sale,Merchandise
284237,561868,20723,STRAWBERRY CHARLOTTE BAG,1,2011-07-31 11:26:00,0.85,16813,United Kingdom,0.85,2011,2011-07,True,Sale,Merchandise
285410,561903,48188,DOORMAT WELCOME PUPPIES,2,2011-07-31 16:04:00,7.95,17162,United Kingdom,15.9,2011,2011-07,True,Sale,Merchandise
285732,561922,22537,MAGIC DRAWING SLATE DINOSAUR,1,2011-08-01 12:12:00,0.42,13167,United Kingdom,0.42,2011,2011-08,True,Sale,Merchandise
285793,561925,10080,GROOVY CACTUS INFLATABLE,12,2011-08-01 12:28:00,0.39,16551,United Kingdom,4.68,2011,2011-08,True,Sale,Merchandise
286299,562024,84568,GIRLS ALPHABET IRON ON PATCHES,22,2011-08-01 16:07:00,0.42,,United Kingdom,9.24,2011,2011-08,False,Sale,Merchandise
288448,562161,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,12,2011-08-03 11:58:00,0.39,17841,United Kingdom,4.68,2011,2011-08,True,Sale,Merchandise
289713,562282,23170,REGENCY TEA PLATE ROSES,12,2011-08-04 10:38:00,1.65,13098,United Kingdom,19.799999999999997,2011,2011-08,True,Sale,Merchandise
290755,562417,22960,JAM MAKING SET WITH JARS,1,2011-08-04 16:32:00,8.29,,United Kingdom,8.29,2011,2011-08,False,Sale,Merchandise
290842,562417,21902,"KEY FOB , FRONT  DOOR",1,2011-08-04 16:32:00,1.63,,United Kingdom,1.63,2011,2011-08,False,Sale,Merchandise
291113,562427,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-08-04 17:19:00,7.95,17267,United Kingdom,7.95,2011,2011-08,True,Sale,Merchandise
291301,562444,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-08-04 18:44:00,7.95,14713,United Kingdom,15.9,2011,2011-08,True,Sale,Merchandise
292766,562560,23183,MOTHER'S KITCHEN SPOON REST,6,2011-08-05 17:12:00,3.75,14156,EIRE,22.5,2011,2011-08,True,Sale,Merchandise
293115,562579,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-08-07 13:30:00,1.25,16950,United Kingdom,1.25,2011,2011-08,True,Sale,Merchandise
293916,562670,20998,ROSE DU SUD OVEN GLOVE,6,2011-08-08 13:42:00,2.95,14911,EIRE,17.700000000000003,2011,2011-08,True,Sale,Merchandise
294694,562717,22414,DOORMAT NEIGHBOURHOOD WITCH,1,2011-08-08 15:42:00,15.79,,United Kingdom,15.79,2011,2011-08,False,Sale,Merchandise
295666,562807,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-08-09 14:57:00,0.85,16053,United Kingdom,8.5,2011,2011-08,True,Sale,Merchandise
297138,562934,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2011-08-10 16:56:00,2.46,,United Kingdom,2.46,2011,2011-08,False,Sale,Merchandise
297519,562951,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-08-11 09:57:00,12.75,14462,United Kingdom,12.75,2011,2011-08,True,Sale,Merchandise
297624,562955,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,2011-08-11 10:14:00,4.13,,United Kingdom,8.26,2011,2011-08,False,Sale,Merchandise
298329,563016,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-08-11 12:44:00,0.42,15358,United Kingdom,5.04,2011,2011-08,True,Sale,Merchandise
298393,563018,22219,LOVEBIRD HANGING DECORATION WHITE,12,2011-08-11 12:53:00,0.85,13427,United Kingdom,10.2,2011,2011-08,True,Sale,Merchandise
298522,563022,22695,WICKER WREATH SMALL,1,2011-08-11 13:34:00,1.45,17248,United Kingdom,1.45,2011,2011-08,True,Sale,Merchandise
299464,563100,23199,JUMBO BAG APPLES,10,2011-08-12 09:57:00,2.08,12381,Norway,20.8,2011,2011-08,True,Sale,Merchandise
299885,563178,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-08-12 14:12:00,1.65,16011,United Kingdom,9.899999999999999,2011,2011-08,True,Sale,Merchandise
300064,563193,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-08-12 16:30:00,0.83,,United Kingdom,4.9799999999999995,2011,2011-08,False,Sale,Merchandise
300630,C563207,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2011-08-14 12:10:00,4.25,17613,United Kingdom,-4.25,2011,2011-08,True,Cancellation,Merchandise
300900,563216,22882,NUMBER TILE VINTAGE FONT 3,3,2011-08-14 13:14:00,1.95,17841,United Kingdom,5.85,2011,2011-08,True,Sale,Merchandise
300953,C563225,D,Discount,-1,2011-08-14 14:35:00,434.51,14911,EIRE,-434.51,2011,2011-08,True,Cancellation,Discount
301418,563262,21424,WOODLAND STORAGE BOX LARGE,1,2011-08-15 12:44:00,2.95,15311,United Kingdom,2.95,2011,2011-08,True,Sale,Merchandise
301421,563262,22406,MONEY BOX KINGS CHOICE DESIGN,6,2011-08-15 12:44:00,1.25,15311,United Kingdom,7.5,2011,2011-08,True,Sale,Merchandise
302066,563374,15036,ASSORTED COLOURS SILK FAN,12,2011-08-16 10:03:00,0.83,13953,United Kingdom,9.959999999999999,2011,2011-08,True,Sale,Merchandise
302209,563384,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-08-16 10:52:00,0.85,17315,United Kingdom,10.2,2011,2011-08,True,Sale,Merchandise
303863,563556,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-08-17 13:31:00,2.08,17706,United Kingdom,20.8,2011,2011-08,True,Sale,Merchandise
305111,563638,22315,200 RED + WHITE BENDY STRAWS,96,2011-08-18 10:36:00,1.06,15311,United Kingdom,101.76,2011,2011-08,True,Sale,Merchandise
305584,563699,23298,SPOTTY BUNTING,6,2011-08-18 13:47:00,4.95,13381,United Kingdom,29.700000000000003,2011,2011-08,True,Sale,Merchandise
306814,563845,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-08-19 14:39:00,2.95,12991,United Kingdom,17.700000000000003,2011,2011-08,True,Sale,Merchandise
306827,563846,22729,ALARM CLOCK BAKELIKE ORANGE,18,2011-08-19 14:43:00,3.75,16672,United Kingdom,67.5,2011,2011-08,True,Sale,Merchandise
306843,563848,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-08-19 14:57:00,1.65,14911,EIRE,9.899999999999999,2011,2011-08,True,Sale,Merchandise
307735,563926,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-21 14:42:00,2.08,12553,France,20.8,2011,2011-08,True,Sale,Merchandise
308102,563937,21174,POTTERING IN THE SHED METAL SIGN,12,2011-08-22 09:10:00,2.08,18204,United Kingdom,24.96,2011,2011-08,True,Sale,Merchandise
308711,564049,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,2,2011-08-22 13:30:00,0.75,17585,United Kingdom,1.5,2011,2011-08,True,Sale,Merchandise
311285,564246,23199,JUMBO BAG APPLES,10,2011-08-24 10:36:00,2.08,13534,United Kingdom,20.8,2011,2011-08,True,Sale,Merchandise
312256,564346,22099,CARAVAN SQUARE TISSUE BOX,6,2011-08-24 14:54:00,0.39,15727,United Kingdom,2.34,2011,2011-08,True,Sale,Merchandise
312569,564356,23204,CHARLOTTE BAG APPLES DESIGN,3,2011-08-24 15:47:00,0.85,13969,United Kingdom,2.55,2011,2011-08,True,Sale,Merchandise
312627,564359,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-08-24 16:02:00,1.25,14056,United Kingdom,2.5,2011,2011-08,True,Sale,Merchandise
312782,564372,20749,ASSORTED COLOUR MINI CASES,4,2011-08-25 09:55:00,7.95,12714,France,31.8,2011,2011-08,True,Sale,Merchandise
312834,564374,21755,LOVE BUILDING BLOCK WORD,3,2011-08-25 10:00:00,5.95,16589,United Kingdom,17.85,2011,2011-08,True,Sale,Merchandise
313561,564516,21931,JUMBO STORAGE BAG SUKI,1,2011-08-25 14:45:00,4.13,,United Kingdom,4.13,2011,2011-08,False,Sale,Merchandise
314661,564647,84580,MOUSE TOY WITH PINK T-SHIRT,3,2011-08-26 13:56:00,3.75,17920,United Kingdom,11.25,2011,2011-08,True,Sale,Merchandise
315556,564731,22904,CALENDAR PAPER CUT DESIGN,12,2011-08-28 12:57:00,2.95,16186,United Kingdom,35.400000000000006,2011,2011-08,True,Sale,Merchandise
315577,564732,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-08-28 13:08:00,2.95,16466,United Kingdom,17.700000000000003,2011,2011-08,True,Sale,Merchandise
315746,564734,17091J,VANILLA INCENSE IN TIN,6,2011-08-28 13:32:00,0.38,12484,Spain,2.2800000000000002,2011,2011-08,True,Sale,Merchandise
315988,564742,23334,IVORY WICKER HEART SMALL,2,2011-08-28 15:01:00,0.63,17346,United Kingdom,1.26,2011,2011-08,True,Sale,Merchandise
316071,564745,22883,NUMBER TILE VINTAGE FONT 4,2,2011-08-28 15:27:00,1.95,16806,United Kingdom,3.9,2011,2011-08,True,Sale,Merchandise
316179,564749,22727,ALARM CLOCK BAKELIKE RED,4,2011-08-30 08:15:00,3.75,12708,Germany,15.0,2011,2011-08,True,Sale,Merchandise
316658,564755,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,2011-08-30 10:31:00,8.29,,United Kingdom,8.29,2011,2011-08,False,Sale,Merchandise
316680,564755,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-08-30 10:31:00,3.29,,United Kingdom,3.29,2011,2011-08,False,Sale,Merchandise
316682,564755,23308,SET OF 60 VINTAGE LEAF CAKE CASES,1,2011-08-30 10:31:00,1.25,,United Kingdom,1.25,2011,2011-08,False,Sale,Merchandise
317092,564757,21314,SMALL GLASS HEART TRINKET POT,2,2011-08-30 10:36:00,4.13,,United Kingdom,8.26,2011,2011-08,False,Sale,Merchandise
317206,564758,22781,GUMBALL MAGAZINE RACK,1,2011-08-30 10:39:00,14.96,,United Kingdom,14.96,2011,2011-08,False,Sale,Merchandise
317761,564817,22413,METAL SIGN TAKE IT OR LEAVE IT,1,2011-08-30 12:02:00,5.79,,United Kingdom,5.79,2011,2011-08,False,Sale,Merchandise
319925,564943,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6,2011-08-31 13:23:00,2.95,17706,United Kingdom,17.700000000000003,2011,2011-08,True,Sale,Merchandise
319976,C564952,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-08-31 13:36:00,0.85,14188,United Kingdom,-0.85,2011,2011-08,True,Cancellation,Merchandise
320183,564972,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,2011-08-31 15:30:00,0.82,12621,Germany,8.2,2011,2011-08,True,Sale,Merchandise
320475,564975,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-08-31 15:35:00,9.95,17097,Spain,9.95,2011,2011-08,True,Sale,Merchandise
320854,565116,22867,HAND WARMER BIRD DESIGN,96,2011-09-01 11:30:00,1.85,13089,United Kingdom,177.60000000000002,2011,2011-09,True,Sale,Merchandise
320970,565118,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-09-01 11:33:00,3.39,15039,United Kingdom,81.36,2011,2011-09,True,Sale,Merchandise
322207,565231,21786,POLKADOT RAIN HAT,1,2011-09-02 09:26:00,0.83,,United Kingdom,0.83,2011,2011-09,False,Sale,Merchandise
323242,565261,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-09-02 10:53:00,3.25,12474,Germany,39.0,2011,2011-09,True,Sale,Merchandise
323633,565324,22727,ALARM CLOCK BAKELIKE RED,1,2011-09-02 13:18:00,3.75,13232,United Kingdom,3.75,2011,2011-09,True,Sale,Merchandise
324460,565401,21407,BROWN CHECK CAT DOORSTOP,1,2011-09-02 17:38:00,4.25,16686,United Kingdom,4.25,2011,2011-09,True,Sale,Merchandise
325253,565434,22960,JAM MAKING SET WITH JARS,3,2011-09-04 13:35:00,4.25,12867,United Kingdom,12.75,2011,2011-09,True,Sale,Merchandise
326771,565593,23356,LOVE HOT WATER BOTTLE,3,2011-09-05 14:07:00,5.95,17612,United Kingdom,17.85,2011,2011-09,True,Sale,Merchandise
326909,565612,22548,HEADS AND TAILS SPORTING FUN,12,2011-09-05 15:17:00,1.25,12616,France,15.0,2011,2011-09,True,Sale,Merchandise
327273,565648,85124C,GREEN JUICY FRUIT PHOTO FRAME,1,2011-09-05 16:22:00,2.55,18196,United Kingdom,2.55,2011,2011-09,True,Sale,Merchandise
327277,565648,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,5,2011-09-05 16:22:00,0.82,18196,United Kingdom,4.1,2011,2011-09,True,Sale,Merchandise
327361,565664,22436,12 COLOURED PARTY BALLOONS,9,2011-09-05 17:36:00,0.65,13211,United Kingdom,5.8500000000000005,2011,2011-09,True,Sale,Merchandise
327911,565734,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-09-06 12:15:00,2.08,17191,United Kingdom,12.48,2011,2011-09,True,Sale,Merchandise
328674,565800,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2011-09-07 10:23:00,0.85,14911,EIRE,10.2,2011,2011-09,True,Sale,Merchandise
329169,565840,23196,VINTAGE LEAF MAGNETIC NOTEPAD,3,2011-09-07 12:02:00,1.45,,United Kingdom,4.35,2011,2011-09,False,Sale,Merchandise
329622,565847,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-09-07 12:44:00,8.29,,United Kingdom,8.29,2011,2011-09,False,Sale,Merchandise
330514,565919,22621,TRADITIONAL KNITTING NANCY,2,2011-09-07 16:48:00,3.29,,United Kingdom,6.58,2011,2011-09,False,Sale,Merchandise
330800,565927,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-09-08 10:08:00,1.45,,EIRE,17.4,2011,2011-09,False,Sale,Merchandise
331602,566020,22838,3 TIER CAKE TIN RED AND CREAM,2,2011-09-08 12:47:00,14.95,13925,United Kingdom,29.9,2011,2011-09,True,Sale,Merchandise
332003,566053,22960,JAM MAKING SET WITH JARS,3,2011-09-08 14:57:00,4.25,14410,United Kingdom,12.75,2011,2011-09,True,Sale,Merchandise
332343,566060,23012,GLASS APOTHECARY BOTTLE PERFUME,1,2011-09-08 15:27:00,8.29,,United Kingdom,8.29,2011,2011-09,False,Sale,Merchandise
333179,566186,21945,STRAWBERRIES  DESIGN FLANNEL,12,2011-09-09 13:02:00,0.85,16603,United Kingdom,10.2,2011,2011-09,True,Sale,Merchandise
333977,566221,90200B,BLACK SWEETHEART BRACELET,1,2011-09-09 16:13:00,4.15,,United Kingdom,4.15,2011,2011-09,False,Sale,Merchandise
334675,566264,22997,TRAVEL CARD WALLET UNION JACK,8,2011-09-11 13:07:00,0.42,14606,United Kingdom,3.36,2011,2011-09,True,Sale,Merchandise
334985,566274,22867,HAND WARMER BIRD DESIGN,5,2011-09-11 13:58:00,2.1,13884,United Kingdom,10.5,2011,2011-09,True,Sale,Merchandise
335406,566285,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-09-11 14:51:00,1.95,13611,United Kingdom,11.7,2011,2011-09,True,Sale,Merchandise
336113,566304,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,2011-09-12 09:03:00,1.65,18158,United Kingdom,19.799999999999997,2011,2011-09,True,Sale,Merchandise
336207,566308,21790,VINTAGE SNAP CARDS,12,2011-09-12 09:38:00,0.85,15865,United Kingdom,10.2,2011,2011-09,True,Sale,Merchandise
337060,566427,15039,SANDALWOOD FAN,1,2011-09-12 14:24:00,0.85,17433,United Kingdom,0.85,2011,2011-09,True,Sale,Merchandise
338045,566495,23391,I LOVE LONDON MINI BACKPACK,2,2011-09-13 11:14:00,4.15,15529,United Kingdom,8.3,2011,2011-09,True,Sale,Merchandise
339110,566580,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-09-13 13:46:00,0.55,12822,United Kingdom,13.200000000000001,2011,2011-09,True,Sale,Merchandise
339487,566597,22730,ALARM CLOCK BAKELIKE IVORY,8,2011-09-13 15:23:00,3.75,14194,United Kingdom,30.0,2011,2011-09,True,Sale,Merchandise
339635,566601,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-09-13 15:57:00,4.25,16469,United Kingdom,4.25,2011,2011-09,True,Sale,Merchandise
340196,566612,23312,VINTAGE CHRISTMAS GIFT SACK,6,2011-09-13 17:16:00,4.15,16229,United Kingdom,24.900000000000002,2011,2011-09,True,Sale,Merchandise
340653,566708,22738,RIBBON REEL SNOWY VILLAGE,120,2011-09-14 11:55:00,1.45,13078,United Kingdom,174.0,2011,2011-09,True,Sale,Merchandise
341548,566757,21935,SUKI  SHOULDER BAG,3,2011-09-14 15:54:00,1.63,,United Kingdom,4.89,2011,2011-09,False,Sale,Merchandise
341828,566786,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-15 10:29:00,2.08,13518,United Kingdom,20.8,2011,2011-09,True,Sale,Merchandise
341910,566787,21948,SET OF 6 CAKE CHOPSTICKS,3,2011-09-15 10:31:00,2.46,,United Kingdom,7.38,2011,2011-09,False,Sale,Merchandise
343151,566936,21955,DOORMAT UNION JACK GUNS AND ROSES,100,2011-09-15 15:35:00,4.58,18102,United Kingdom,458.0,2011,2011-09,True,Sale,Merchandise
343852,566973,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-09-16 09:21:00,2.95,15152,United Kingdom,17.700000000000003,2011,2011-09,True,Sale,Merchandise
344080,566981,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-16 10:02:00,2.08,15498,United Kingdom,20.8,2011,2011-09,True,Sale,Merchandise
344169,566985,20718,RED RETROSPOT SHOPPER BAG,2,2011-09-16 10:42:00,3.29,,United Kingdom,6.58,2011,2011-09,False,Sale,Merchandise
344954,567128,22968,ROSE COTTAGE KEEPSAKE BOX,2,2011-09-16 14:04:00,9.95,18055,United Kingdom,19.9,2011,2011-09,True,Sale,Merchandise
345448,567165,22870,NUMBER TILE COTTAGE GARDEN 2,1,2011-09-18 11:58:00,1.95,17841,United Kingdom,1.95,2011,2011-09,True,Sale,Merchandise
345755,567178,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-09-18 14:08:00,6.35,17858,United Kingdom,12.7,2011,2011-09,True,Sale,Merchandise
347998,567368,22468,BABUSHKA LIGHTS STRING OF 10,2,2011-09-20 08:23:00,6.75,17147,United Kingdom,13.5,2011,2011-09,True,Sale,Merchandise
348967,567474,79321,CHILLI LIGHTS,4,2011-09-20 12:53:00,5.75,13448,United Kingdom,23.0,2011,2011-09,True,Sale,Merchandise
349207,567482,22406,MONEY BOX KINGS CHOICE DESIGN,1,2011-09-20 13:42:00,1.25,16464,United Kingdom,1.25,2011,2011-09,True,Sale,Merchandise
349290,567485,22142,CHRISTMAS CRAFT WHITE FAIRY,3,2011-09-20 13:52:00,1.45,15026,United Kingdom,4.35,2011,2011-09,True,Sale,Merchandise
349450,567507,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,5,2011-09-20 14:46:00,7.46,,United Kingdom,37.3,2011,2011-09,False,Sale,Merchandise
349749,567526,20713,JUMBO BAG OWLS,100,2011-09-21 09:06:00,1.79,12435,Denmark,179.0,2011,2011-09,True,Sale,Merchandise
349996,567580,85017B,ENVELOPE 50 BLOSSOM IMAGES,36,2011-09-21 11:10:00,0.42,16493,United Kingdom,15.12,2011,2011-09,True,Sale,Merchandise
350148,567613,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-09-21 11:49:00,3.75,13908,United Kingdom,15.0,2011,2011-09,True,Sale,Merchandise
351069,567661,22905,CALENDAR IN SEASON DESIGN,2,2011-09-21 15:06:00,2.95,13959,United Kingdom,5.9,2011,2011-09,True,Sale,Merchandise
351189,567662,23389,SPACEBOY MINI BACKPACK,2,2011-09-21 15:12:00,4.15,17758,United Kingdom,8.3,2011,2011-09,True,Sale,Merchandise
351237,567665,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-09-21 15:22:00,1.63,,United Kingdom,1.63,2011,2011-09,False,Sale,Merchandise
352155,567671,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",2,2011-09-21 15:34:00,10.79,,United Kingdom,21.58,2011,2011-09,False,Sale,Merchandise
353707,567819,22551,PLASTERS IN TIN SPACEBOY,12,2011-09-22 12:42:00,1.65,14004,United Kingdom,19.799999999999997,2011,2011-09,True,Sale,Merchandise
355047,C567902,20982,12 PENCILS TALL TUBE SKULLS,-1,2011-09-22 16:29:00,0.85,15555,United Kingdom,-0.85,2011,2011-09,True,Cancellation,Merchandise
355802,567972,23399,HOME SWEET HOME HANGING HEART,24,2011-09-23 10:14:00,0.85,13949,United Kingdom,20.4,2011,2011-09,True,Sale,Merchandise
356015,567981,21239,PINK  POLKADOT CUP,4,2011-09-23 11:22:00,1.63,,United Kingdom,6.52,2011,2011-09,False,Sale,Merchandise
356125,568044,22365,DOORMAT RESPECTABLE HOUSE,2,2011-09-23 12:10:00,8.25,15763,United Kingdom,16.5,2011,2011-09,True,Sale,Merchandise
357984,568134,21204,DAISIES  HONEYCOMB GARLAND,2,2011-09-23 17:02:00,3.29,,United Kingdom,6.58,2011,2011-09,False,Sale,Merchandise
358330,568142,21164,HOME SWEET HOME METAL SIGN,2,2011-09-25 11:22:00,2.95,16744,United Kingdom,5.9,2011,2011-09,True,Sale,Merchandise
359129,568176,23388,WOODLAND MINI BACKPACK,4,2011-09-25 13:25:00,4.15,12685,France,16.6,2011,2011-09,True,Sale,Merchandise
359933,568203,23407,SET OF 2 TRAYS HOME SWEET HOME,4,2011-09-25 15:15:00,9.95,13435,United Kingdom,39.8,2011,2011-09,True,Sale,Merchandise
360337,568223,21563,RED HEART SHAPE LOVE BUCKET,12,2011-09-26 10:16:00,2.95,12412,Denmark,35.400000000000006,2011,2011-09,True,Sale,Merchandise
360741,568310,22423,REGENCY CAKESTAND 3 TIER,4,2011-09-26 12:48:00,12.75,14911,EIRE,51.0,2011,2011-09,True,Sale,Merchandise
361451,568346,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-09-26 15:28:00,7.46,14096,United Kingdom,29.84,2011,2011-09,True,Sale,Merchandise
361842,568387,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,4,2011-09-27 10:04:00,4.25,13704,United Kingdom,17.0,2011,2011-09,True,Sale,Merchandise
362601,568510,23334,IVORY WICKER HEART SMALL,50,2011-09-27 12:26:00,0.63,13555,United Kingdom,31.5,2011,2011-09,True,Sale,Merchandise
363674,568568,22049,WRAP CHRISTMAS SCREEN PRINT,25,2011-09-28 08:48:00,0.19,14412,United Kingdom,4.75,2011,2011-09,True,Sale,Merchandise
364386,568657,23356,LOVE HOT WATER BOTTLE,1,2011-09-28 12:22:00,5.95,16460,United Kingdom,5.95,2011,2011-09,True,Sale,Merchandise
364705,568670,48129,DOORMAT TOPIARY,2,2011-09-28 13:07:00,8.25,14978,United Kingdom,16.5,2011,2011-09,True,Sale,Merchandise
365303,568703,22916,HERB MARKER THYME,6,2011-09-28 15:21:00,0.65,12748,United Kingdom,3.9000000000000004,2011,2011-09,True,Sale,Merchandise
365450,568708,23390,DOLLY GIRL MINI BACKPACK,4,2011-09-28 15:41:00,4.15,12393,Australia,16.6,2011,2011-09,True,Sale,Merchandise
366278,568721,21563,RED HEART SHAPE LOVE BUCKET,4,2011-09-28 16:24:00,5.79,,United Kingdom,23.16,2011,2011-09,False,Sale,Merchandise
367875,568910,23333,IVORY WICKER HEART MEDIUM,12,2011-09-29 13:39:00,1.25,16574,United Kingdom,15.0,2011,2011-09,True,Sale,Merchandise
368311,568949,22379,RECYCLING BAG RETROSPOT,1,2011-09-29 15:13:00,4.13,,United Kingdom,4.13,2011,2011-09,False,Sale,Merchandise
370168,569129,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2011-09-30 13:40:00,0.65,15034,United Kingdom,7.800000000000001,2011,2011-09,True,Sale,Merchandise
370920,569202,22418,10 COLOUR SPACEBOY PEN,1,2011-09-30 17:22:00,1.63,,United Kingdom,1.63,2011,2011-09,False,Sale,Merchandise
